HOG	OG	Gene Tree Parent Clade	CBDRx	CBDRx_proteins	Cannbio-2_proteins	Cascade	ERB_F3_proteins	ERBxHO40_23_hirisehap1_proteins	ERBxHO40_23_hirisehap2_proteins	Finola_proteins	HO40_proteins	I3_proteins	JL_Mother_proteins	Parasponia_andersonii	Purple_Kush_proteins	Trema_orientale	W103_proteins	jl_proteins
N6.HOG0037344	OG0018574	n0															W103_g10770.t1_1	jl_g20868.t1_1
N6.HOG0037345	OG0018575	n0															W103_g10656.t1_1	jl_g20721.t1_1
N6.HOG0037346	OG0018576	n3																jl_g5748.t1_1
N6.HOG0037347	OG0018576	n13															W103_g14049.t1_1	
N6.HOG0037348	OG0018577	n0															W103_g226.t2_1, W103_g226.t1_1	jl_g19477.t1_1, jl_g19532.t1_1
N6.HOG0037349	OG0018578	n1																jl_g19926.t1_1
N6.HOG0037350	OG0018579	n0															W103_g996.t1_1	
N6.HOG0037351	OG0018580	n0															W103_g10484.t1_1	jl_g20517.t1_1
N6.HOG0037352	OG0018581	n0															W103_g10651.t1_1	
N6.HOG0037353	OG0018582	n0															W103_g10199.t1_1, W103_g28748.t1_1	jl_g20355.t1_1
N6.HOG0037354	OG0018583	n9															W103_g30742.t1_1	jl_g19931.t1_1
N6.HOG0037355	OG0018584	n0															W103_g10601.t1_1	jl_g20658.t1_1
N6.HOG0037356	OG0018585	n9															W103_g28755.t1_1	
N6.HOG0037357	OG0018585	n12															W103_g10207.t1_1	jl_g20347.t1_1
N6.HOG0037358	OG0018586	n5																jl_g20197.t1_1
N6.HOG0037359	OG0018587	n0															W103_g10863.t1_1	jl_g21027.t1_1
N6.HOG0037360	OG0018588	n0															W103_g8569.t1_1	jl_g7404.t1_1
N6.HOG0037361	OG0018589	n0															W103_g20461.t1_1, W103_g25878.t1_1	jl_g32594.t1_1
N6.HOG0037362	OG0018590	n4																jl_g37521.t1_1
N6.HOG0037363	OG0018590	n10															W103_g17548.t2_1	
N6.HOG0037364	OG0018590	n15															W103_g17548.t1_1	
N6.HOG0037365	OG0018591	n0															W103_g29854.t1_1, W103_g30224.t1_1	
N6.HOG0037366	OG0018592	n9															W103_g17886.t1_1	
N6.HOG0037367	OG0018592	n11															W103_g21146.t1_1	
N6.HOG0037368	OG0018593	n3															W103_g26059.t1_1	
N6.HOG0037369	OG0018593	n8															W103_g21440.t1_1	jl_g34871.t1_1
N6.HOG0037370	OG0018594	n0															W103_g23014.t1_1	jl_g8566.t1_1
N6.HOG0037371	OG0018595	n6															W103_g29846.t1_1	jl_g28618.t1_1
N6.HOG0037372	OG0018595	n14															W103_g30232.t1_1	
N6.HOG0037373	OG0018596	n0																jl_g31911.t1_1
N6.HOG0037374	OG0018597	n13															W103_g15052.t1_1	
N6.HOG0037375	OG0018597	n15															W103_g15239.t1_1	
N6.HOG0037376	OG0018598	n1															W103_g13745.t1_1	
N6.HOG0037377	OG0018598	n8																jl_g35420.t1_1, jl_g35413.t2_1, jl_g35420.t2_1, jl_g35413.t1_1
N6.HOG0037378	OG0018599	n0																jl_g33672.t1_1
N6.HOG0037379	OG0018600	n5															W103_g12666.t1_1	
N6.HOG0037380	OG0018600	n10															W103_g13639.t1_1	jl_g38455.t1_1
N6.HOG0037381	OG0018601	n0															W103_g17615.t1_1	jl_g33707.t1_1
N6.HOG0037382	OG0018602	n0															W103_g12819.t1_1	jl_g35310.t1_1
N6.HOG0037383	OG0018603	n0																jl_g7390.t1_1
N6.HOG0037384	OG0018604	n8																jl_g34681.t1_1
N6.HOG0037385	OG0018604	n11															W103_g25964.t1_1, W103_g21540.t1_1	
N6.HOG0037386	OG0018605	n0															W103_g17609.t1_1	jl_g33701.t1_1
N6.HOG0037387	OG0018606	n6															W103_g17592.t1_1	jl_g33666.t1_1
N6.HOG0037388	OG0018608	n3															W103_g32629.t2_1	
N6.HOG0037389	OG0018608	n6															W103_g26930.t1_1	jl_g32379.t1_1
N6.HOG0037390	OG0018609	n0															W103_g29743.t1_1, W103_g23497.t1_1	jl_g35134.t1_1
N6.HOG0037391	OG0018610	n2																jl_g34292.t1_1, jl_g34277.t1_1
N6.HOG0037392	OG0018611	n0															W103_g21260.t1_1, W103_g23370.t1_1	jl_g34194.t1_1
N6.HOG0037393	OG0018612	n0															W103_g8554.t1_1	jl_g7449.t1_1
N6.HOG0037394	OG0018613	n0															W103_g21246.t1_1	jl_g34180.t1_1
N6.HOG0037395	OG0018614	n0																jl_g34207.t1_1, jl_g34207.t2_1
N6.HOG0037396	OG0018615	n0															W103_g21296.t1_1	jl_g34236.t1_1
N6.HOG0037397	OG0018616	n0															W103_g21237.t1_1	jl_g43581.t1_1
N6.HOG0037398	OG0018617	n3																jl_g34181.t1_1
N6.HOG0037399	OG0018617	n10															W103_g23359.t1_1	
N6.HOG0037400	OG0018617	n11															W103_g21247.t1_1	
N6.HOG0037401	OG0018618	n4															W103_g21202.t1_1	
N6.HOG0037402	OG0018618	n10															W103_g23315.t1_1	jl_g34136.t1_1
N6.HOG0037403	OG0018619	n0															W103_g34049.t1_1, W103_g20425.t1_1	jl_g33057.t1_1
N6.HOG0037404	OG0018620	n7															W103_g17401.t1_1	
N6.HOG0037405	OG0018620	n10															W103_g13620.t1_1	
N6.HOG0037406	OG0018620	n11																jl_g31978.t1_1
N6.HOG0037407	OG0018621	n0															W103_g21224.t1_1, W103_g23335.t1_1	jl_g34158.t1_1
N6.HOG0037408	OG0018622	n0															W103_g17579.t1_1	jl_g33639.t1_1
N6.HOG0037409	OG0018623	n0															W103_g17581.t1_1	jl_g33641.t1_1
N6.HOG0037410	OG0018624	n0															W103_g8551.t1_1	jl_g7453.t1_1
N6.HOG0037411	OG0018625	n5															W103_g22828.t1_1	
N6.HOG0037412	OG0018625	n10															W103_g24226.t1_1	
N6.HOG0037413	OG0018626	n0															W103_g27077.t1_1, W103_g17536.t1_1	jl_g33579.t1_1
N6.HOG0037414	OG0018627	n7															W103_g13751.t1_1	
N6.HOG0037415	OG0018627	n10															W103_g12775.t1_1	
N6.HOG0037416	OG0018628	n0															W103_g17568.t1_1	jl_g33630.t1_1
N6.HOG0037417	OG0018629	n0															W103_g14068.t1_1	jl_g5769.t1_1
N6.HOG0037418	OG0018630	n0															W103_g17668.t1_1	jl_g33777.t1_1
N6.HOG0037419	OG0018631	n0															W103_g17884.t1_1, W103_g21144.t1_1	jl_g34045.t1_1
N6.HOG0037420	OG0018632	n8															W103_g34295.t1_1	
N6.HOG0037421	OG0018632	n9															W103_g34074.t1_1	
N6.HOG0037422	OG0018633	n0															W103_g17584.t1_1	jl_g33644.t1_1
N6.HOG0037423	OG0018634	n12															W103_g26016.t1_1	
N6.HOG0037424	OG0018634	n13															W103_g21485.t1_1	
N6.HOG0037425	OG0018635	n0															W103_g17552.t1_1	jl_g33609.t1_1
N6.HOG0037426	OG0018636	n0															W103_g12776.t1_1, W103_g13753.t1_1	jl_g35398.t1_1
N6.HOG0037427	OG0018637	n0															W103_g17717.t1_1	
N6.HOG0037428	OG0018638	n0																jl_g33782.t1_1
N6.HOG0037429	OG0018639	n0															W103_g21092.t1_1, W103_g17830.t1_1	jl_g33989.t1_1
N6.HOG0037430	OG0018640	n0															W103_g21094.t1_1, W103_g17832.t1_1	jl_g33992.t1_1
N6.HOG0037431	OG0018641	n3															W103_g33237.t1_1	
N6.HOG0037432	OG0018641	n8															W103_g26991.t1_1	jl_g33423.t1_1
N6.HOG0037433	OG0018642	n0															W103_g15206.t1_1, W103_g15085.t1_1	jl_g32267.t1_1
N6.HOG0037434	OG0018643	n0															W103_g17608.t1_1	jl_g33699.t1_1
N6.HOG0037435	OG0018644	n0															W103_g17588.t1_1	jl_g33655.t1_1
N6.HOG0037436	OG0018645	n0															W103_g17644.t1_1	jl_g33750.t1_1
N6.HOG0037437	OG0018646	n9															W103_g23470.t1_1	
N6.HOG0037438	OG0018646	n14															W103_g21355.t1_1	
N6.HOG0037439	OG0018647	n0															W103_g8536.t1_1	jl_g7473.t1_1
N6.HOG0037440	OG0018648	n10															W103_g17653.t1_1	jl_g33759.t1_1
N6.HOG0037441	OG0018649	n0															W103_g17555.t1_1	jl_g33612.t1_1
N6.HOG0037442	OG0018650	n0															W103_g17719.t1_1	
N6.HOG0037443	OG0018652	n0															W103_g32928.t1_1, W103_g32602.t1_1	jl_g32795.t1_1
N6.HOG0037444	OG0018653	n0															W103_g8535.t1_1	jl_g7477.t1_1
N6.HOG0037445	OG0018654	n0															W103_g17734.t1_1	jl_g33846.t1_1
N6.HOG0037446	OG0018655	n0															W103_g17570.t1_1	jl_g33632.t1_1
N6.HOG0037447	OG0018656	n0															W103_g17573.t1_1	jl_g33635.t1_1
N6.HOG0037448	OG0018657	n0															W103_g17572.t1_1	jl_g33634.t1_1
N6.HOG0037449	OG0018658	n0															W103_g21557.t1_1	jl_g34654.t1_1, jl_g39850.t1_1
N6.HOG0037450	OG0018659	n0															W103_g8527.t1_1	jl_g7490.t1_1
N6.HOG0037451	OG0018660	n6															W103_g14081.t1_1	
N6.HOG0037452	OG0018660	n13																jl_g5807.t1_1, jl_g5782.t1_1
N6.HOG0037453	OG0018661	n0																jl_g34940.t1_1
N6.HOG0037454	OG0018662	n0															W103_g15116.t1_1, W103_g15175.t1_1	jl_g32312.t1_1
N6.HOG0037455	OG0018663	n0															W103_g14082.t1_1	jl_g5783.t1_1, jl_g5806.t1_1
N6.HOG0037456	OG0018664	n4															W103_g20471.t1_1	jl_g32568.t1_1
N6.HOG0037457	OG0018664	n11															W103_g25887.t1_1	
N6.HOG0037458	OG0018665	n0															W103_g2846.t1_1	jl_g29782.t1_1
N6.HOG0037459	OG0018666	n0															W103_g21604.t1_1	jl_g34517.t1_1
N6.HOG0037460	OG0018667	n0															W103_g17665.t1_1	jl_g33773.t1_1
N6.HOG0037461	OG0018668	n0															W103_g8379.t1_1	jl_g29142.t1_1
N6.HOG0037462	OG0018669	n0															W103_g14298.t1_1, W103_g14297.t1_1	jl_g6049.t1_1
N6.HOG0037463	OG0018670	n4																jl_g24044.t1_1
N6.HOG0037464	OG0018671	n0															W103_g5472.t1_1	
N6.HOG0037465	OG0018672	n0															W103_g16484.t1_1	jl_g25177.t1_1
N6.HOG0037466	OG0018673	n0															W103_g28377.t1_1	jl_g24095.t1_1
N6.HOG0037467	OG0018674	n0															W103_g26722.t1_1	
N6.HOG0037468	OG0018675	n0															W103_g5510.t1_1	
N6.HOG0037469	OG0018676	n0															W103_g28395.t1_1	jl_g24076.t1_1
N6.HOG0037470	OG0018677	n0															W103_g16330.t1_1	jl_g25467.t1_1
N6.HOG0037471	OG0018678	n0															W103_g20007.t1_1	jl_g23703.t1_1
N6.HOG0037472	OG0018679	n0															W103_g7179.t1_1	jl_g41664.t1_1
N6.HOG0037473	OG0018680	n3																jl_g23078.t1_1
N6.HOG0037474	OG0018680	n8															W103_g7200.t1_1	
N6.HOG0037475	OG0018681	n0															W103_g7190.t1_1	jl_g23061.t1_1
N6.HOG0037476	OG0018682	n5															W103_g11050.t1_1	jl_g25751.t1_1
N6.HOG0037477	OG0018683	n9															W103_g16544.t1_1, W103_g26665.t1_1	
N6.HOG0037478	OG0018684	n0															W103_g7499.t1_1	jl_g38810.t1_1
N6.HOG0037479	OG0018685	n0																jl_g23837.t2_1, jl_g23837.t1_1, jl_g23838.t1_1
N6.HOG0037480	OG0018686	n5																jl_g23897.t1_1
N6.HOG0037481	OG0018686	n10															W103_g20125.t1_1	
N6.HOG0037482	OG0018687	n0															W103_g5545.t1_1	jl_g22632.t1_1
N6.HOG0037483	OG0018688	n13															W103_g7366.t1_1	
N6.HOG0037484	OG0018689	n0															W103_g10988.t1_1	jl_g26018.t1_1, jl_g26030.t1_1
N6.HOG0037485	OG0018690	n0															W103_g7250.t1_1	jl_g23320.t1_1
N6.HOG0037486	OG0018691	n0															W103_g7262.t1_1	jl_g23347.t1_1
N6.HOG0037487	OG0018692	n0															W103_g7260.t1_1	jl_g24862.t1_1, jl_g23353.t1_1
N6.HOG0037488	OG0018693	n3															W103_g7461.t1_1	jl_g31785.t1_1
N6.HOG0037489	OG0018694	n3																jl_g23269.t1_1
N6.HOG0037490	OG0018694	n7															W103_g7226.t1_1	jl_g23277.t1_1
N6.HOG0037491	OG0018695	n0															W103_g7568.t1_1	jl_g28482.t1_1, jl_g28456.t1_1
N6.HOG0037492	OG0018696	n0															W103_g20114.t1_1	jl_g23883.t1_1
N6.HOG0037493	OG0018697	n0															W103_g7469.t1_1	
N6.HOG0037494	OG0018698	n0															W103_g28348.t1_1	jl_g24049.t1_1
N6.HOG0037495	OG0018699	n0															W103_g26730.t1_1	jl_g24832.t1_1, jl_g24845.t1_1
N6.HOG0037496	OG0018700	n11																jl_g22949.t1_1
N6.HOG0037497	OG0018701	n0															W103_g7331.t1_1	jl_g23456.t1_1
N6.HOG0037498	OG0018702	n0															W103_g26732.t1_1	jl_g24847.t1_1, jl_g42995.t1_1, jl_g42995.t2_1
N6.HOG0037499	OG0018703	n0															W103_g8396.t1_1	jl_g7755.t1_1
N6.HOG0037500	OG0018704	n0															W103_g16234.t1_1	jl_g25566.t1_1
N6.HOG0037501	OG0018705	n0															W103_g7368.t1_1	jl_g23509.t1_1
N6.HOG0037502	OG0018706	n0															W103_g20093.t1_1	jl_g23834.t1_1
N6.HOG0037503	OG0018707	n0															W103_g7505.t1_1	jl_g38799.t1_1
N6.HOG0037504	OG0018708	n0															W103_g7350.t1_1	jl_g23477.t1_1
N6.HOG0037505	OG0018709	n0															W103_g28347.t1_1	jl_g24048.t1_1
N6.HOG0037506	OG0018710	n0															W103_g5491.t1_1	
N6.HOG0037507	OG0018711	n0															W103_g5490.t1_1	
N6.HOG0037508	OG0018712	n9																jl_g21855.t1_1
N6.HOG0037509	OG0018713	n0															W103_g16199.t1_1	jl_g25646.t1_1
N6.HOG0037510	OG0018714	n3																jl_g32824.t2_1, jl_g32824.t1_1
N6.HOG0037511	OG0018714	n11																jl_g35740.t1_1
N6.HOG0037512	OG0018715	n6															W103_g16232.t1_1	jl_g43181.t1_1
N6.HOG0037513	OG0018715	n9																jl_g25575.t1_1
N6.HOG0037514	OG0018716	n0																jl_g24437.t2_1, jl_g24437.t1_1
N6.HOG0037515	OG0018717	n0															W103_g16402.t1_1	
N6.HOG0037516	OG0018718	n0															W103_g10958.t1_1	
N6.HOG0037517	OG0018719	n0															W103_g5487.t1_1	
N6.HOG0037518	OG0018720	n0															W103_g7183.t1_1	jl_g41657.t1_1
N6.HOG0037519	OG0018721	n0															W103_g7182.t1_1	jl_g41658.t1_1
N6.HOG0037520	OG0018722	n0																jl_g24281.t1_1
N6.HOG0037521	OG0018723	n0																jl_g25827.t1_1
N6.HOG0037522	OG0018724	n0															W103_g7549.t1_1	jl_g28508.t1_1
N6.HOG0037523	OG0018725	n0															W103_g16381.t1_1	jl_g25342.t1_1
N6.HOG0037524	OG0018726	n0															W103_g28388.t1_1	jl_g24081.t1_1
N6.HOG0037525	OG0018727	n10															W103_g17165.t1_1	jl_g25886.t1_1
N6.HOG0037526	OG0018728	n0															W103_g5525.t1_1	
N6.HOG0037527	OG0018729	n0															W103_g5477.t1_1	
N6.HOG0037528	OG0018730	n0															W103_g7524.t1_1	jl_g28541.t1_1, jl_g38775.t1_1
N6.HOG0037529	OG0018731	n0															W103_g7491.t1_1	jl_g38823.t1_1, jl_g38851.t1_1
N6.HOG0037530	OG0018732	n0															W103_g7344.t1_1	jl_g23471.t1_1
N6.HOG0037531	OG0018733	n0															W103_g7490.t1_1	jl_g38849.t1_1, jl_g38824.t1_1
N6.HOG0037532	OG0018734	n0															W103_g10961.t1_1	jl_g26179.t1_1
N6.HOG0037533	OG0018735	n6															W103_g7355.t1_1	jl_g23483.t1_1
N6.HOG0037534	OG0018736	n1																jl_g17039.t1_1
N6.HOG0037535	OG0018736	n4																jl_g17044.t1_1
N6.HOG0037536	OG0018736	n13																jl_g17046.t1_1
N6.HOG0037537	OG0018738	n3															W103_g11046.t1_1	
N6.HOG0037538	OG0018739	n0																jl_g25565.t1_1, jl_g25573.t1_1
N6.HOG0037539	OG0018740	n9																jl_g23705.t1_1
N6.HOG0037540	OG0018741	n0															W103_g5516.t1_1	
N6.HOG0037541	OG0018742	n0															W103_g7530.t1_1	jl_g28532.t1_1, jl_g38769.t1_1
N6.HOG0037542	OG0018743	n0															W103_g28346.t1_1	jl_g24047.t1_1
N6.HOG0037543	OG0018744	n0															W103_g20068.t1_1	jl_g23787.t1_1
N6.HOG0037544	OG0018745	n0															W103_g7509.t1_1	jl_g41392.t1_1, jl_g38793.t1_1
N6.HOG0037545	OG0018746	n0															W103_g1434.t1_1	
N6.HOG0037546	OG0018747	n0															W103_g5587.t1_1	
N6.HOG0037547	OG0018748	n0															W103_g14110.t1_1	jl_g5822.t1_1
N6.HOG0037548	OG0018749	n12															W103_g5588.t1_1	
N6.HOG0037549	OG0018750	n0															W103_g16380.t1_1	
N6.HOG0037550	OG0018751	n0																jl_g25341.t1_1
N6.HOG0037551	OG0018752	n6															W103_g17202.t1_1	jl_g26090.t1_1
N6.HOG0037552	OG0018754	n2															W103_g16834.t1_1	
N6.HOG0037553	OG0018754	n4															W103_g10117.t1_1	
N6.HOG0037554	OG0018755	n15															W103_g14253.t1_1	
N6.HOG0037555	OG0018756	n0															W103_g14106.t1_1	jl_g5817.t1_1
N6.HOG0037556	OG0018758	n0															W103_g24946.t1_1, W103_g11412.t1_1	jl_g4975.t1_1
N6.HOG0037557	OG0018759	n6															W103_g19429.t1_1	jl_g9412.t1_1
N6.HOG0037558	OG0018759	n12															W103_g11128.t1_1	
N6.HOG0037559	OG0018760	n1															W103_g11114.t1_1, W103_g11114.t2_1	jl_g9393.t1_1
N6.HOG0037560	OG0018761	n0																jl_g37440.t1_1, jl_g1282.t1_1
N6.HOG0037561	OG0018763	n2																jl_g4069.t1_1
N6.HOG0037562	OG0018763	n10																jl_g9699.t1_1
N6.HOG0037563	OG0018764	n0															W103_g24540.t1_1	jl_g8527.t1_1
N6.HOG0037564	OG0018765	n0															W103_g33976.t1_1, W103_g8352.t1_1	jl_g7834.t1_1
N6.HOG0037565	OG0018766	n0																jl_g18563.t1_1, jl_g8883.t1_1
N6.HOG0037566	OG0018767	n0															W103_g8440.t1_1	jl_g17874.t1_1
N6.HOG0037567	OG0018769	n0															W103_g8701.t1_1, W103_g8701.t2_1	jl_g7162.t2_1, jl_g7162.t1_1
N6.HOG0037568	OG0018770	n3															W103_g3395.t1_1	
N6.HOG0037569	OG0018770	n11																jl_g30485.t1_1
N6.HOG0037570	OG0018771	n0															W103_g34111.t1_1	
N6.HOG0037571	OG0018773	n4																jl_g6478.t1_1
N6.HOG0037572	OG0018774	n2																jl_g41009.t1_1
N6.HOG0037573	OG0018774	n6																jl_g32616.t1_1
N6.HOG0037574	OG0018774	n7																jl_g36698.t1_1, jl_g36698.t2_1
N6.HOG0037575	OG0018774	n15															W103_g14868.t1_1	
N6.HOG0037576	OG0018775	n5															W103_g18203.t1_1	
N6.HOG0037577	OG0018776	n0															W103_g18301.t1_1, W103_g18965.t1_1	jl_g26849.t1_1
N6.HOG0037578	OG0018777	n4															W103_g13545.t1_1	
N6.HOG0037579	OG0018778	n4																jl_g27322.t1_1
N6.HOG0037580	OG0018779	n3															W103_g8184.t1_1	
N6.HOG0037581	OG0018779	n5																jl_g26269.t1_1
N6.HOG0037582	OG0018780	n0																jl_g29101.t1_1, jl_g27883.t1_1
N6.HOG0037583	OG0018781	n8																jl_g13730.t1_1
N6.HOG0037584	OG0018781	n13																jl_g27813.t1_1, jl_g31907.t1_1, jl_g22132.t1_1
N6.HOG0037585	OG0018783	n8																jl_g35766.t1_1
N6.HOG0037586	OG0018784	n9																jl_g37711.t1_1
N6.HOG0037587	OG0018784	n14																jl_g28176.t1_1
N6.HOG0037588	OG0018785	n0															W103_g8301.t1_1	jl_g27830.t1_1
N6.HOG0037589	OG0018786	n2																jl_g18655.t1_1
N6.HOG0037590	OG0018786	n14																jl_g22033.t1_1
N6.HOG0037591	OG0018787	n5																jl_g39144.t1_1
N6.HOG0037592	OG0018787	n10																jl_g37064.t1_1
N6.HOG0037593	OG0018787	n12																jl_g16671.t1_1
N6.HOG0037594	OG0018788	n6																jl_g7881.t1_1
N6.HOG0037595	OG0018788	n11																jl_g7881.t2_1
N6.HOG0037596	OG0018789	n0															W103_g2911.t1_1	jl_g29860.t1_1
N6.HOG0037597	OG0018790	n0																jl_g30090.t1_1
N6.HOG0037598	OG0018791	n5															W103_g3253.t1_1	
N6.HOG0037599	OG0018792	n4																jl_g23264.t1_1
N6.HOG0037600	OG0018793	n0															W103_g3779.t1_1	jl_g30959.t1_1
N6.HOG0037601	OG0018794	n6																jl_g31032.t1_1, jl_g31030.t1_1
N6.HOG0037602	OG0018794	n10															W103_g3838.t1_1	
N6.HOG0037603	OG0018795	n0															W103_g3848.t1_1	jl_g31043.t1_1
N6.HOG0037604	OG0018796	n0															W103_g4070.t1_1	jl_g31284.t1_1
N6.HOG0037605	OG0018797	n5															W103_g30101.t1_1, W103_g30101.t2_1	
N6.HOG0037606	OG0018798	n0															W103_g9562.t1_1	jl_g11098.t1_1
N6.HOG0037607	OG0018799	n5																jl_g11436.t1_1
N6.HOG0037608	OG0018800	n1															W103_g9754.t1_1	jl_g11493.t1_1
N6.HOG0037609	OG0018802	n0															W103_g5159.t1_1	
N6.HOG0037610	OG0018803	n1																jl_g40861.t1_1
N6.HOG0037611	OG0018803	n10															W103_g28067.t1_1	
N6.HOG0037612	OG0018803	n12															W103_g14782.t1_1	
N6.HOG0037613	OG0018804	n0																jl_g18589.t1_1, jl_g18565.t1_1
N6.HOG0037614	OG0018805	n3																jl_g25667.t1_1
N6.HOG0037615	OG0018805	n10															W103_g7704.t1_1	
N6.HOG0037616	OG0018807	n5																jl_g28287.t1_1
N6.HOG0037617	OG0018807	n7															W103_g8035.t1_1, W103_g5873.t1_1	
N6.HOG0037618	OG0018807	n12															W103_g6922.t1_1	jl_g37729.t1_1
N6.HOG0037619	OG0018808	n12															W103_g5074.t1_1	
N6.HOG0037620	OG0018809	n6															W103_g4807.t1_1	jl_g9773.t1_1, jl_g9785.t1_1
N6.HOG0037621	OG0018809	n11																jl_g42084.t1_1
N6.HOG0037622	OG0018810	n3																jl_g4605.t2_1
N6.HOG0037623	OG0018810	n8																jl_g13639.t1_1
N6.HOG0037624	OG0018810	n15																jl_g4605.t1_1
N6.HOG0037625	OG0018812	n11															W103_g23031.t1_1	
N6.HOG0037626	OG0018812	n13															W103_g9265.t1_1	
N6.HOG0037627	OG0018814	n8																jl_g1594.t1_1
N6.HOG0037628	OG0018815	n0															W103_g29629.t2_1, W103_g29629.t1_1	
N6.HOG0037629	OG0018816	n0															W103_g29627.t1_1	jl_g12385.t1_1
N6.HOG0037630	OG0018817	n0															W103_g22265.t1_1, W103_g13073.t1_1	jl_g3442.t1_1
N6.HOG0037631	OG0018818	n0															W103_g22894.t1_1	jl_g348.t1_1, jl_g341.t1_1
N6.HOG0037632	OG0018819	n3																jl_g15886.t1_1
N6.HOG0037633	OG0018819	n12																jl_g37453.t1_1
N6.HOG0037634	OG0018820	n4															W103_g18712.t1_1	
N6.HOG0037635	OG0018820	n8															W103_g26185.t1_1	
N6.HOG0037636	OG0018822	n2																jl_g790.t1_1
N6.HOG0037637	OG0018822	n5															W103_g26154.t1_1	
N6.HOG0037638	OG0018823	n8																jl_g35598.t1_1
N6.HOG0037639	OG0018824	n5																jl_g290.t1_1
N6.HOG0037640	OG0018825	n1																jl_g6750.t1_1
N6.HOG0037641	OG0018825	n6																jl_g30124.t1_1
N6.HOG0037642	OG0018825	n8																jl_g4147.t1_1, jl_g4147.t2_1
N6.HOG0037643	OG0018825	n10																jl_g21330.t1_1
N6.HOG0037644	OG0018827	n4															W103_g7961.t1_1	
N6.HOG0037645	OG0018827	n5															W103_g28499.t1_1	
N6.HOG0037646	OG0018828	n0															W103_g17292.t1_1, W103_g29066.t1_1	jl_g1029.t1_1
N6.HOG0037647	OG0018829	n2															W103_g19248.t2_1	
N6.HOG0037648	OG0018829	n4															W103_g22055.t2_1	
N6.HOG0037649	OG0018829	n7															W103_g22055.t1_1, W103_g19248.t1_1	
N6.HOG0037650	OG0018830	n4															W103_g11892.t1_1	jl_g2285.t1_1
N6.HOG0037651	OG0018830	n8															W103_g30380.t1_1	
N6.HOG0037652	OG0018831	n0															W103_g12003.t1_1	jl_g2444.t1_1
N6.HOG0037653	OG0018832	n0															W103_g12184.t1_1, W103_g25280.t1_1	
N6.HOG0037654	OG0018833	n7															W103_g25204.t1_1	
N6.HOG0037655	OG0018833	n14															W103_g12263.t1_1	
N6.HOG0037656	OG0018834	n5															W103_g12368.t1_1	jl_g2710.t1_1
N6.HOG0037657	OG0018834	n13															W103_g25097.t1_1	
N6.HOG0037658	OG0018835	n3																jl_g37546.t1_1
N6.HOG0037659	OG0018836	n10																jl_g14636.t1_1
N6.HOG0037660	OG0018836	n15																jl_g14637.t1_1
N6.HOG0037661	OG0018837	n0															W103_g28167.t1_1	jl_g14161.t1_1, jl_g14161.t2_1
N6.HOG0037662	OG0018838	n12															W103_g32032.t1_1	jl_g10558.t1_1, jl_g17733.t1_1
N6.HOG0037663	OG0018840	n2															W103_g6230.t1_1	
N6.HOG0037664	OG0018840	n8															W103_g28963.t1_1, W103_g24143.t1_1	
N6.HOG0037665	OG0018841	n8																jl_g1264.t1_1
N6.HOG0037666	OG0018842	n8																jl_g7310.t1_1
N6.HOG0037667	OG0018842	n15																jl_g8874.t1_1
N6.HOG0037668	OG0018843	n1																jl_g23546.t1_1
N6.HOG0037669	OG0018843	n2															W103_g2297.t1_1	jl_g18020.t1_1
N6.HOG0037670	OG0018845	n5															W103_g20189.t1_1	
N6.HOG0037671	OG0018845	n10															W103_g20190.t1_1	
N6.HOG0037672	OG0018846	n0															W103_g30821.t1_1	jl_g19992.t1_1
N6.HOG0037673	OG0018847	n0															W103_g46.t1_1	jl_g19775.t1_1
N6.HOG0037674	OG0018848	n0															W103_g108.t1_1	jl_g19720.t1_1, jl_g19658.t1_1
N6.HOG0037675	OG0018849	n3															W103_g158.t1_1	
N6.HOG0037676	OG0018849	n10																jl_g19570.t1_1
N6.HOG0037677	OG0018850	n6																jl_g19552.t1_1
N6.HOG0037678	OG0018851	n3															W103_g581.t1_1	
N6.HOG0037679	OG0018851	n10															W103_g581.t2_1	
N6.HOG0037680	OG0018852	n0															W103_g557.t1_1	jl_g18372.t1_1
N6.HOG0037681	OG0018853	n0															W103_g1112.t1_1	jl_g21706.t1_1, jl_g25894.t1_1
N6.HOG0037682	OG0018854	n0															W103_g1082.t1_1	jl_g21758.t1_1
N6.HOG0037683	OG0018855	n0															W103_g985.t1_1	jl_g21903.t1_1
N6.HOG0037684	OG0018856	n0															W103_g3523.t1_1	
N6.HOG0037685	OG0018857	n9																jl_g35192.t1_1
N6.HOG0037686	OG0018857	n13																jl_g9816.t1_1
N6.HOG0037687	OG0018857	n15																jl_g14047.t1_1
N6.HOG0037688	OG0018858	n2																jl_g16854.t1_1
N6.HOG0037689	OG0018859	n0															W103_g10679.t1_1	jl_g20749.t1_1
N6.HOG0037690	OG0018860	n0															W103_g10418.t1_1	jl_g20459.t1_1
N6.HOG0037691	OG0018861	n3															W103_g28747.t1_1	jl_g20356.t1_1
N6.HOG0037692	OG0018861	n8															W103_g10198.t1_1	
N6.HOG0037693	OG0018861	n11															W103_g28747.t2_1	
N6.HOG0037694	OG0018861	n15															W103_g10198.t2_1	jl_g20356.t2_1
N6.HOG0037695	OG0018862	n0															W103_g22827.t1_1, W103_g24227.t1_1	jl_g32692.t1_1
N6.HOG0037696	OG0018863	n2															W103_g12721.t1_1, W103_g13694.t1_1	jl_g35511.t1_1
