HOG	OG	Gene Tree Parent Clade	CBDRx	CBDRx_proteins	Cannbio-2_proteins	Cascade	ERB_F3_proteins	ERBxHO40_23_hirisehap1_proteins	ERBxHO40_23_hirisehap2_proteins	Finola_proteins	HO40_proteins	I3_proteins	JL_Mother_proteins	Parasponia_andersonii	Purple_Kush_proteins	Trema_orientale	W103_proteins	jl_proteins
N11.HOG0045766	OG0028642	n0					ERB_F3_g5656.t1_1											
N11.HOG0045767	OG0028643	n0						HO40_23xERB_hirisehap1_g13621.t1_1, HO40_23xERB_hirisehap1_g13619.t1_1										
N11.HOG0045768	OG0028644	n0						HO40_23xERB_hirisehap1_g18253.t1_1										
N11.HOG0045769	OG0028645	n0					ERB_F3_g14474.t1_1	HO40_23xERB_hirisehap1_g12511.t1_1										
N11.HOG0045770	OG0028647	n0					ERB_F3_g33002.t1_1, ERB_F3_g32958.t1_1											
N11.HOG0045771	OG0028648	n0						HO40_23xERB_hirisehap1_g3830.t1_1										
N11.HOG0045772	OG0028650	n0						HO40_23xERB_hirisehap1_g4716.t1_1										
N11.HOG0045773	OG0028652	n0					ERB_F3_g6147.t1_1	HO40_23xERB_hirisehap1_g4870.t1_1, HO40_23xERB_hirisehap1_g4744.t1_1										
N11.HOG0045774	OG0028654	n0					ERB_F3_g6325.t1_1											
N11.HOG0045775	OG0028655	n0					ERB_F3_g6560.t1_1											
N11.HOG0045776	OG0028658	n0					ERB_F3_g6702.t1_1											
N11.HOG0045777	OG0028660	n0						HO40_23xERB_hirisehap1_g5586.t1_1										
N11.HOG0045778	OG0028662	n0						HO40_23xERB_hirisehap1_g5743.t1_1										
N11.HOG0045779	OG0028663	n0						HO40_23xERB_hirisehap1_g5900.t1_1										
N11.HOG0045780	OG0028664	n0						HO40_23xERB_hirisehap1_g6072.t1_1										
N11.HOG0045781	OG0028665	n0					ERB_F3_g14259.t1_1, ERB_F3_g14259.t2_1											
N11.HOG0045782	OG0028667	n0					ERB_F3_g7559.t1_1	HO40_23xERB_hirisehap1_g6290.t1_1										
N11.HOG0045783	OG0028671	n0					ERB_F3_g25276.t1_1											
N11.HOG0045784	OG0028672	n0						HO40_23xERB_hirisehap1_g35474.t1_1										
N11.HOG0045785	OG0028675	n0					ERB_F3_g29207.t1_1	HO40_23xERB_hirisehap1_g34358.t1_1										
N11.HOG0045786	OG0028676	n0						HO40_23xERB_hirisehap1_g34650.t1_1										
N11.HOG0045787	OG0028678	n0					ERB_F3_g34728.t1_1											
N11.HOG0045788	OG0028680	n0					ERB_F3_g19854.t1_1, ERB_F3_g14022.t1_1											
N11.HOG0045789	OG0028681	n0					ERB_F3_g34142.t2_1, ERB_F3_g32409.t2_1											
N11.HOG0045790	OG0028682	n0					ERB_F3_g29926.t2_1, ERB_F3_g16045.t1_1	HO40_23xERB_hirisehap1_g34883.t2_1										
N11.HOG0045791	OG0028683	n0					ERB_F3_g29811.t1_1											
N11.HOG0045792	OG0028684	n0					ERB_F3_g38527.t1_1											
N11.HOG0045793	OG0028686	n0					ERB_F3_g36867.t1_1	HO40_23xERB_hirisehap1_g34758.t1_1										
N11.HOG0045794	OG0028688	n0					ERB_F3_g28234.t1_1											
N11.HOG0045795	OG0028691	n0					ERB_F3_g20524.t1_1	HO40_23xERB_hirisehap1_g14754.t1_1										
N11.HOG0045796	OG0028692	n0					ERB_F3_g20632.t1_1	HO40_23xERB_hirisehap1_g14864.t1_1										
N11.HOG0045797	OG0028693	n0					ERB_F3_g20913.t1_1											
N11.HOG0045798	OG0028701	n0					ERB_F3_g25778.t1_1											
N11.HOG0045799	OG0028705	n0					ERB_F3_g11608.t1_1											
N11.HOG0045800	OG0028707	n0					ERB_F3_g11596.t1_1	HO40_23xERB_hirisehap1_g16654.t1_1										
N11.HOG0045801	OG0028709	n0					ERB_F3_g11815.t1_1											
N11.HOG0045802	OG0028711	n0						HO40_23xERB_hirisehap1_g17470.t1_1										
N11.HOG0045803	OG0028712	n0					ERB_F3_g3301.t2_1	HO40_23xERB_hirisehap1_g17409.t2_1										
N11.HOG0045804	OG0028713	n0					ERB_F3_g3173.t1_1											
N11.HOG0045805	OG0028718	n0					ERB_F3_g4129.t1_1, ERB_F3_g2925.t1_1											
N11.HOG0045806	OG0028720	n0					ERB_F3_g3435.t1_1											
N11.HOG0045807	OG0028721	n0						HO40_23xERB_hirisehap1_g17042.t1_1										
N11.HOG0045808	OG0028722	n0						HO40_23xERB_hirisehap1_g18167.t1_1										
N11.HOG0045809	OG0028724	n0					ERB_F3_g2645.t1_1											
N11.HOG0045810	OG0028727	n0						HO40_23xERB_hirisehap1_g35111.t1_1, HO40_23xERB_hirisehap1_g16499.t1_1										
N11.HOG0045811	OG0028728	n0						HO40_23xERB_hirisehap1_g13224.t1_1										
N11.HOG0045812	OG0028729	n0					ERB_F3_g2214.t1_1											
N11.HOG0045813	OG0028731	n0					ERB_F3_g2046.t1_1											
N11.HOG0045814	OG0028734	n0					ERB_F3_g1807.t1_1											
N11.HOG0045815	OG0028735	n0						HO40_23xERB_hirisehap1_g4169.t1_1										
N11.HOG0045816	OG0028768	n0					ERB_F3_g28134.t1_1, ERB_F3_g28134.t2_1											
N11.HOG0045817	OG0028804	n0					ERB_F3_g39861.t1_1, ERB_F3_g39861.t2_1											
N11.HOG0045818	OG0028917	n0						HO40_23xERB_hirisehap1_g33342.t1_1										
N11.HOG0045819	OG0028927	n0						HO40_23xERB_hirisehap1_g24122.t1_1										
N11.HOG0045820	OG0028951	n0						HO40_23xERB_hirisehap1_g11101.t1_1										
N11.HOG0045821	OG0028996	n0						HO40_23xERB_hirisehap1_g23081.t3_1										
N11.HOG0045822	OG0029000	n0						HO40_23xERB_hirisehap1_g33371.t1_1										
N11.HOG0045823	OG0029001	n0					ERB_F3_g5654.t1_1, ERB_F3_g5654.t2_1											
N11.HOG0045824	OG0029014	n0					ERB_F3_g39194.t2_1, ERB_F3_g39194.t1_1											
N11.HOG0045825	OG0029023	n0						HO40_23xERB_hirisehap1_g34606.t1_1										
N11.HOG0045826	OG0029024	n0					ERB_F3_g184.t1_1	HO40_23xERB_hirisehap1_g30080.t1_1										
N11.HOG0045827	OG0029025	n0					ERB_F3_g455.t1_1											
N11.HOG0045828	OG0029026	n0					ERB_F3_g694.t1_1											
N11.HOG0045829	OG0029027	n0					ERB_F3_g1461.t1_1, ERB_F3_g8219.t1_1, ERB_F3_g33867.t1_1											
N11.HOG0045830	OG0029028	n0					ERB_F3_g1506.t1_1											
N11.HOG0045831	OG0029029	n0					ERB_F3_g1629.t1_1											
N11.HOG0045832	OG0029030	n0					ERB_F3_g1719.t1_1											
N11.HOG0045833	OG0029031	n0					ERB_F3_g2031.t1_1											
N11.HOG0045834	OG0029032	n0					ERB_F3_g2415.t1_1											
N11.HOG0045835	OG0029033	n0					ERB_F3_g2968.t1_1, ERB_F3_g2968.t2_1	HO40_23xERB_hirisehap1_g31810.t1_1										
N11.HOG0045836	OG0029034	n0					ERB_F3_g3219.t1_1	HO40_23xERB_hirisehap1_g17506.t1_1										
N11.HOG0045837	OG0029035	n0					ERB_F3_g3614.t1_1	HO40_23xERB_hirisehap1_g13259.t1_1										
N11.HOG0045838	OG0029036	n0					ERB_F3_g3745.t1_1											
N11.HOG0045839	OG0029037	n1					ERB_F3_g3781.t1_1											
N11.HOG0045840	OG0029037	n2					ERB_F3_g3783.t1_1											
N11.HOG0045841	OG0029038	n0					ERB_F3_g3885.t1_1											
N11.HOG0045842	OG0029039	n0					ERB_F3_g3981.t1_1, ERB_F3_g35435.t2_1, ERB_F3_g35435.t1_1											
N11.HOG0045843	OG0029040	n0					ERB_F3_g4536.t1_1, ERB_F3_g4541.t1_1											
N11.HOG0045844	OG0029041	n0					ERB_F3_g5363.t1_1											
N11.HOG0045845	OG0029042	n0					ERB_F3_g5475.t1_1	HO40_23xERB_hirisehap1_g4102.t1_1										
N11.HOG0045846	OG0029043	n0					ERB_F3_g5598.t1_1											
N11.HOG0045847	OG0029044	n0					ERB_F3_g5650.t1_1	HO40_23xERB_hirisehap1_g3414.t1_1										
N11.HOG0045848	OG0029045	n0					ERB_F3_g5655.t2_1, ERB_F3_g5655.t1_1											
N11.HOG0045849	OG0029046	n0					ERB_F3_g6350.t1_1											
N11.HOG0045850	OG0029047	n0					ERB_F3_g7868.t1_1											
N11.HOG0045851	OG0029048	n0					ERB_F3_g8163.t1_1											
N11.HOG0045852	OG0029049	n0					ERB_F3_g8194.t1_1											
N11.HOG0045853	OG0029050	n0					ERB_F3_g8302.t1_1	HO40_23xERB_hirisehap1_g27545.t1_1										
N11.HOG0045854	OG0029051	n0					ERB_F3_g9045.t1_1											
N11.HOG0045855	OG0029052	n0					ERB_F3_g9136.t1_1	HO40_23xERB_hirisehap1_g26708.t1_1										
N11.HOG0045856	OG0029053	n0					ERB_F3_g10131.t1_1											
N11.HOG0045857	OG0029054	n0					ERB_F3_g10146.t1_1	HO40_23xERB_hirisehap1_g25547.t2_1										
N11.HOG0045858	OG0029055	n0					ERB_F3_g10259.t1_1	HO40_23xERB_hirisehap1_g25458.t1_1										
N11.HOG0045859	OG0029056	n0					ERB_F3_g10371.t1_1											
N11.HOG0045860	OG0029057	n0					ERB_F3_g11338.t1_1, ERB_F3_g12498.t1_1											
N11.HOG0045861	OG0029058	n0					ERB_F3_g11541.t1_1											
N11.HOG0045862	OG0029059	n0					ERB_F3_g11678.t1_1											
N11.HOG0045863	OG0029060	n0					ERB_F3_g11768.t1_1											
N11.HOG0045864	OG0029061	n1					ERB_F3_g11787.t1_1											
N11.HOG0045865	OG0029061	n2					ERB_F3_g33459.t1_1	HO40_23xERB_hirisehap1_g33895.t1_1										
N11.HOG0045866	OG0029062	n0					ERB_F3_g11875.t2_1, ERB_F3_g11875.t3_1, ERB_F3_g11875.t1_1											
N11.HOG0045867	OG0029063	n0					ERB_F3_g11876.t1_1											
N11.HOG0045868	OG0029064	n0					ERB_F3_g11960.t1_1											
N11.HOG0045869	OG0029065	n0					ERB_F3_g12545.t1_1	HO40_23xERB_hirisehap1_g32652.t1_1										
N11.HOG0045870	OG0029066	n0					ERB_F3_g12647.t1_1											
N11.HOG0045871	OG0029067	n0					ERB_F3_g12687.t1_1	HO40_23xERB_hirisehap1_g4350.t1_1, HO40_23xERB_hirisehap1_g30428.t1_1, HO40_23xERB_hirisehap1_g32511.t2_1										
N11.HOG0045872	OG0029068	n0					ERB_F3_g22492.t1_1, ERB_F3_g23574.t1_1, ERB_F3_g18830.t1_1, ERB_F3_g12883.t1_1, ERB_F3_g37042.t1_1											
N11.HOG0045873	OG0029069	n0					ERB_F3_g13162.t1_1	HO40_23xERB_hirisehap1_g32008.t1_1, HO40_23xERB_hirisehap1_g23921.t1_1										
N11.HOG0045874	OG0029070	n0					ERB_F3_g13317.t1_1											
N11.HOG0045875	OG0029071	n0					ERB_F3_g27141.t2_1, ERB_F3_g27141.t1_1, ERB_F3_g13406.t1_1											
N11.HOG0045876	OG0029072	n0					ERB_F3_g13485.t1_1, ERB_F3_g13485.t2_1											
N11.HOG0045877	OG0029073	n0					ERB_F3_g13677.t1_1											
N11.HOG0045878	OG0029074	n1					ERB_F3_g35223.t1_1, ERB_F3_g30605.t1_1											
N11.HOG0045879	OG0029074	n3					ERB_F3_g13918.t1_1											
N11.HOG0045880	OG0029075	n0					ERB_F3_g14166.t1_1	HO40_23xERB_hirisehap1_g12192.t1_1										
N11.HOG0045881	OG0029076	n0					ERB_F3_g14328.t1_1	HO40_23xERB_hirisehap1_g24336.t1_1										
N11.HOG0045882	OG0029077	n0					ERB_F3_g14347.t1_1											
N11.HOG0045883	OG0029078	n0					ERB_F3_g14457.t1_1											
N11.HOG0045884	OG0029079	n0					ERB_F3_g14522.t1_1	HO40_23xERB_hirisehap1_g12547.t1_1										
N11.HOG0045885	OG0029080	n0					ERB_F3_g14553.t1_1											
N11.HOG0045886	OG0029081	n0					ERB_F3_g14569.t1_1											
N11.HOG0045887	OG0029082	n0					ERB_F3_g14695.t1_1											
N11.HOG0045888	OG0029083	n0					ERB_F3_g14888.t1_1											
N11.HOG0045889	OG0029084	n0					ERB_F3_g14899.t2_1, ERB_F3_g14899.t1_1											
N11.HOG0045890	OG0029085	n2					ERB_F3_g15042.t1_1											
N11.HOG0045891	OG0029085	n3					ERB_F3_g15042.t2_1											
N11.HOG0045892	OG0029086	n0					ERB_F3_g15371.t1_1	HO40_23xERB_hirisehap1_g24364.t1_1										
N11.HOG0045893	OG0029087	n0					ERB_F3_g15695.t1_1											
N11.HOG0045894	OG0029088	n0					ERB_F3_g16414.t1_1											
N11.HOG0045895	OG0029089	n0					ERB_F3_g16571.t1_1											
N11.HOG0045896	OG0029090	n0					ERB_F3_g16643.t1_1	HO40_23xERB_hirisehap1_g3399.t1_1										
N11.HOG0045897	OG0029091	n0					ERB_F3_g17009.t1_1	HO40_23xERB_hirisehap1_g8002.t1_1										
N11.HOG0045898	OG0029092	n0					ERB_F3_g17423.t1_1	HO40_23xERB_hirisehap1_g8406.t1_1										
N11.HOG0045899	OG0029093	n0					ERB_F3_g17424.t1_1	HO40_23xERB_hirisehap1_g8410.t1_1										
N11.HOG0045900	OG0029094	n0					ERB_F3_g17553.t1_1	HO40_23xERB_hirisehap1_g8536.t1_1										
N11.HOG0045901	OG0029095	n0					ERB_F3_g17697.t1_1											
N11.HOG0045902	OG0029096	n0					ERB_F3_g17929.t1_1											
N11.HOG0045903	OG0029097	n0					ERB_F3_g18151.t1_1	HO40_23xERB_hirisehap1_g23763.t1_1										
N11.HOG0045904	OG0029098	n1					ERB_F3_g18260.t1_1											
N11.HOG0045905	OG0029098	n2					ERB_F3_g22923.t1_1											
N11.HOG0045906	OG0029099	n0					ERB_F3_g18284.t1_1	HO40_23xERB_hirisehap1_g12961.t1_1										
N11.HOG0045907	OG0029100	n0					ERB_F3_g18307.t1_1	HO40_23xERB_hirisehap1_g12914.t1_1										
N11.HOG0045908	OG0029101	n0					ERB_F3_g18579.t1_1	HO40_23xERB_hirisehap1_g12641.t1_1										
N11.HOG0045909	OG0029102	n0					ERB_F3_g19127.t1_1											
N11.HOG0045910	OG0029103	n0					ERB_F3_g19360.t1_1, ERB_F3_g19360.t2_1	HO40_23xERB_hirisehap1_g10731.t1_1										
N11.HOG0045911	OG0029104	n0					ERB_F3_g19546.t1_1	HO40_23xERB_hirisehap1_g10915.t1_1, HO40_23xERB_hirisehap1_g4988.t1_1										
N11.HOG0045912	OG0029105	n0					ERB_F3_g20150.t1_1											
N11.HOG0045913	OG0029106	n0					ERB_F3_g20266.t1_1	HO40_23xERB_hirisehap1_g1434.t1_1										
N11.HOG0045914	OG0029107	n2						HO40_23xERB_hirisehap1_g1441.t2_1										
N11.HOG0045915	OG0029107	n3						HO40_23xERB_hirisehap1_g1441.t1_1										
N11.HOG0045916	OG0029108	n0					ERB_F3_g20368.t1_1											
N11.HOG0045917	OG0029109	n0					ERB_F3_g20420.t1_1											
N11.HOG0045918	OG0029110	n0					ERB_F3_g20450.t1_1	HO40_23xERB_hirisehap1_g1661.t1_1										
N11.HOG0045919	OG0029111	n0					ERB_F3_g20875.t1_1											
N11.HOG0045920	OG0029112	n0					ERB_F3_g21558.t1_1	HO40_23xERB_hirisehap1_g15752.t1_1										
N11.HOG0045921	OG0029113	n0					ERB_F3_g22092.t1_1	HO40_23xERB_hirisehap1_g1849.t1_1										
N11.HOG0045922	OG0029114	n0					ERB_F3_g22927.t1_1	HO40_23xERB_hirisehap1_g9609.t1_1										
N11.HOG0045923	OG0029115	n0					ERB_F3_g22935.t1_1	HO40_23xERB_hirisehap1_g9601.t1_1										
N11.HOG0045924	OG0029116	n0					ERB_F3_g23056.t1_1											
N11.HOG0045925	OG0029117	n0					ERB_F3_g23257.t1_1	HO40_23xERB_hirisehap1_g9257.t1_1										
N11.HOG0045926	OG0029118	n0					ERB_F3_g23270.t1_1											
N11.HOG0045927	OG0029119	n0					ERB_F3_g23328.t1_1	HO40_23xERB_hirisehap1_g9185.t1_1										
N11.HOG0045928	OG0029120	n0					ERB_F3_g23404.t2_1, ERB_F3_g23402.t2_1	HO40_23xERB_hirisehap1_g29761.t1_1										
N11.HOG0045929	OG0029121	n0					ERB_F3_g23480.t1_1, ERB_F3_g23480.t2_1	HO40_23xERB_hirisehap1_g29680.t1_1										
N11.HOG0045930	OG0029122	n0					ERB_F3_g23784.t1_1	HO40_23xERB_hirisehap1_g29356.t1_1										
N11.HOG0045931	OG0029123	n0					ERB_F3_g23785.t1_1	HO40_23xERB_hirisehap1_g29355.t1_1										
N11.HOG0045932	OG0029124	n0					ERB_F3_g23863.t1_1											
N11.HOG0045933	OG0029125	n0					ERB_F3_g24217.t1_1											
N11.HOG0045934	OG0029126	n1					ERB_F3_g36091.t1_1											
N11.HOG0045935	OG0029126	n2					ERB_F3_g39528.t1_1, ERB_F3_g24397.t1_1											
N11.HOG0045936	OG0029127	n0					ERB_F3_g24533.t1_1, ERB_F3_g36203.t1_1											
N11.HOG0045937	OG0029128	n0					ERB_F3_g24694.t1_1											
N11.HOG0045938	OG0029129	n0					ERB_F3_g24816.t1_1											
N11.HOG0045939	OG0029130	n0					ERB_F3_g24885.t1_1											
N11.HOG0045940	OG0029131	n0					ERB_F3_g24981.t1_1, ERB_F3_g24981.t2_1											
N11.HOG0045941	OG0029132	n0					ERB_F3_g24983.t1_1											
N11.HOG0045942	OG0029133	n0					ERB_F3_g25378.t1_1											
N11.HOG0045943	OG0029134	n0					ERB_F3_g25664.t1_1											
N11.HOG0045944	OG0029135	n0					ERB_F3_g26057.t1_1, ERB_F3_g33122.t1_1											
N11.HOG0045945	OG0029136	n0					ERB_F3_g26161.t1_1											
N11.HOG0045946	OG0029137	n0					ERB_F3_g26419.t1_1	HO40_23xERB_hirisehap1_g7169.t1_1										
N11.HOG0045947	OG0029138	n0					ERB_F3_g26470.t1_1	HO40_23xERB_hirisehap1_g7115.t1_1										
N11.HOG0045948	OG0029139	n0					ERB_F3_g26520.t1_1											
N11.HOG0045949	OG0029140	n0					ERB_F3_g27068.t1_1	HO40_23xERB_hirisehap1_g6505.t1_1										
N11.HOG0045950	OG0029141	n0					ERB_F3_g27104.t1_1											
N11.HOG0045951	OG0029142	n0					ERB_F3_g33581.t1_1, ERB_F3_g27184.t1_1	HO40_23xERB_hirisehap1_g20366.t1_1										
N11.HOG0045952	OG0029143	n0					ERB_F3_g27238.t1_1											
N11.HOG0045953	OG0029144	n0					ERB_F3_g27607.t1_1											
N11.HOG0045954	OG0029145	n0					ERB_F3_g39304.t1_1, ERB_F3_g27901.t1_1											
N11.HOG0045955	OG0029146	n0					ERB_F3_g30255.t2_1, ERB_F3_g30255.t1_1, ERB_F3_g28522.t1_1											
N11.HOG0045956	OG0029147	n0					ERB_F3_g34214.t1_1, ERB_F3_g29133.t1_1											
N11.HOG0045957	OG0029148	n0					ERB_F3_g29157.t1_1											
N11.HOG0045958	OG0029149	n0					ERB_F3_g29191.t1_1											
N11.HOG0045959	OG0029150	n0					ERB_F3_g29359.t1_1											
N11.HOG0045960	OG0029151	n0					ERB_F3_g29424.t1_1											
N11.HOG0045961	OG0029152	n0					ERB_F3_g29786.t1_1	HO40_23xERB_hirisehap1_g34773.t1_1										
N11.HOG0045962	OG0029153	n1					ERB_F3_g39067.t1_1											
N11.HOG0045963	OG0029153	n3					ERB_F3_g30442.t1_1											
N11.HOG0045964	OG0029154	n0					ERB_F3_g30837.t1_1, ERB_F3_g35675.t1_1											
N11.HOG0045965	OG0029155	n0					ERB_F3_g35487.t1_1, ERB_F3_g31101.t1_1											
N11.HOG0045966	OG0029156	n0					ERB_F3_g31161.t1_1	HO40_23xERB_hirisehap1_g33533.t1_1										
N11.HOG0045967	OG0029157	n0					ERB_F3_g31252.t1_1											
N11.HOG0045968	OG0029158	n0					ERB_F3_g32259.t1_1	HO40_23xERB_hirisehap1_g17279.t1_1										
N11.HOG0045969	OG0029159	n0					ERB_F3_g32491.t1_1											
N11.HOG0045970	OG0029160	n2					ERB_F3_g32498.t1_1											
N11.HOG0045971	OG0029161	n0					ERB_F3_g33052.t1_1											
N11.HOG0045972	OG0029162	n0					ERB_F3_g33213.t1_1, ERB_F3_g38731.t1_1	HO40_23xERB_hirisehap1_g20644.t1_1										
N11.HOG0045973	OG0029163	n0					ERB_F3_g33262.t1_1											
N11.HOG0045974	OG0029164	n0					ERB_F3_g33299.t1_1, ERB_F3_g34757.t1_1	HO40_23xERB_hirisehap1_g33704.t2_1										
N11.HOG0045975	OG0029165	n0					ERB_F3_g33606.t2_1, ERB_F3_g33606.t1_1											
N11.HOG0045976	OG0029166	n0					ERB_F3_g33674.t1_1, ERB_F3_g37198.t1_1											
N11.HOG0045977	OG0029167	n0					ERB_F3_g33769.t1_1	HO40_23xERB_hirisehap1_g20721.t1_1										
N11.HOG0045978	OG0029168	n0					ERB_F3_g34219.t1_1	HO40_23xERB_hirisehap1_g3377.t1_1										
N11.HOG0045979	OG0029169	n0					ERB_F3_g34263.t1_1											
N11.HOG0045980	OG0029170	n0					ERB_F3_g34602.t1_1											
N11.HOG0045981	OG0029171	n0					ERB_F3_g34629.t1_1											
N11.HOG0045982	OG0029172	n0					ERB_F3_g34783.t1_1											
N11.HOG0045983	OG0029173	n0					ERB_F3_g34792.t1_1											
N11.HOG0045984	OG0029174	n0					ERB_F3_g35167.t1_1, ERB_F3_g40415.t1_1											
N11.HOG0045985	OG0029175	n0					ERB_F3_g35488.t1_1											
N11.HOG0045986	OG0029176	n0					ERB_F3_g37957.t1_1, ERB_F3_g35790.t1_1	HO40_23xERB_hirisehap1_g19997.t1_1										
N11.HOG0045987	OG0029177	n0					ERB_F3_g36006.t1_1	HO40_23xERB_hirisehap1_g19684.t1_1										
N11.HOG0045988	OG0029178	n0					ERB_F3_g37239.t1_1											
N11.HOG0045989	OG0029179	n0					ERB_F3_g37585.t1_1											
N11.HOG0045990	OG0029180	n0					ERB_F3_g37678.t1_1											
N11.HOG0045991	OG0029181	n0					ERB_F3_g38160.t1_1	HO40_23xERB_hirisehap1_g31271.t1_1										
N11.HOG0045992	OG0029182	n0					ERB_F3_g38935.t1_1											
N11.HOG0045993	OG0029183	n0					ERB_F3_g39451.t1_1	HO40_23xERB_hirisehap1_g20480.t1_1										
N11.HOG0045994	OG0029184	n2						HO40_23xERB_hirisehap1_g403.t2_1										
N11.HOG0045995	OG0029184	n3						HO40_23xERB_hirisehap1_g403.t1_1										
N11.HOG0045996	OG0029185	n0						HO40_23xERB_hirisehap1_g528.t1_1										
N11.HOG0045997	OG0029186	n1						HO40_23xERB_hirisehap1_g1445.t1_1										
N11.HOG0045998	OG0029186	n2						HO40_23xERB_hirisehap1_g686.t1_1										
N11.HOG0045999	OG0029187	n0						HO40_23xERB_hirisehap1_g722.t1_1										
N11.HOG0046000	OG0029188	n1						HO40_23xERB_hirisehap1_g25231.t1_1										
N11.HOG0046001	OG0029188	n2						HO40_23xERB_hirisehap1_g1714.t1_1, HO40_23xERB_hirisehap1_g2707.t1_1										
N11.HOG0046002	OG0029189	n0						HO40_23xERB_hirisehap1_g1969.t2_1										
N11.HOG0046003	OG0029190	n0						HO40_23xERB_hirisehap1_g2602.t1_1										
N11.HOG0046004	OG0029191	n0						HO40_23xERB_hirisehap1_g2890.t1_1, HO40_23xERB_hirisehap1_g12371.t3_1, HO40_23xERB_hirisehap1_g12371.t1_1										
N11.HOG0046005	OG0029192	n0						HO40_23xERB_hirisehap1_g3161.t1_1, HO40_23xERB_hirisehap1_g3163.t1_1, HO40_23xERB_hirisehap1_g3158.t1_1, HO40_23xERB_hirisehap1_g3160.t1_1, HO40_23xERB_hirisehap1_g3159.t1_1										
N11.HOG0046006	OG0029193	n0						HO40_23xERB_hirisehap1_g3183.t1_1										
N11.HOG0046007	OG0029194	n2						HO40_23xERB_hirisehap1_g33848.t1_1										
N11.HOG0046008	OG0029194	n3						HO40_23xERB_hirisehap1_g3236.t1_1										
N11.HOG0046009	OG0029195	n0						HO40_23xERB_hirisehap1_g3408.t1_1										
N11.HOG0046010	OG0029196	n0						HO40_23xERB_hirisehap1_g3507.t1_1, HO40_23xERB_hirisehap1_g3488.t1_1										
N11.HOG0046011	OG0029197	n0						HO40_23xERB_hirisehap1_g3550.t1_1, HO40_23xERB_hirisehap1_g23228.t1_1										
N11.HOG0046012	OG0029198	n0						HO40_23xERB_hirisehap1_g3566.t1_1										
N11.HOG0046013	OG0029199	n0						HO40_23xERB_hirisehap1_g3766.t1_1										
N11.HOG0046014	OG0029200	n0						HO40_23xERB_hirisehap1_g4063.t1_1										
N11.HOG0046015	OG0029201	n0						HO40_23xERB_hirisehap1_g4229.t2_1, HO40_23xERB_hirisehap1_g4229.t3_1, HO40_23xERB_hirisehap1_g4229.t1_1										
N11.HOG0046016	OG0029202	n0						HO40_23xERB_hirisehap1_g4289.t1_1										
N11.HOG0046017	OG0029203	n0						HO40_23xERB_hirisehap1_g4304.t1_1										
N11.HOG0046018	OG0029204	n0						HO40_23xERB_hirisehap1_g4561.t1_1, HO40_23xERB_hirisehap1_g21864.t1_1, HO40_23xERB_hirisehap1_g28782.t1_1, HO40_23xERB_hirisehap1_g27566.t1_1, HO40_23xERB_hirisehap1_g27763.t1_1										
N11.HOG0046019	OG0029205	n0						HO40_23xERB_hirisehap1_g4625.t1_1										
N11.HOG0046020	OG0029206	n0						HO40_23xERB_hirisehap1_g5142.t1_1										
N11.HOG0046021	OG0029207	n0						HO40_23xERB_hirisehap1_g5996.t1_1										
N11.HOG0046022	OG0029208	n0						HO40_23xERB_hirisehap1_g7395.t1_1										
N11.HOG0046023	OG0029209	n0						HO40_23xERB_hirisehap1_g8479.t1_1										
N11.HOG0046024	OG0029210	n0						HO40_23xERB_hirisehap1_g9194.t1_1										
N11.HOG0046025	OG0029211	n0						HO40_23xERB_hirisehap1_g9292.t1_1										
N11.HOG0046026	OG0029212	n0						HO40_23xERB_hirisehap1_g9328.t1_1										
N11.HOG0046027	OG0029213	n0						HO40_23xERB_hirisehap1_g9425.t1_1										
N11.HOG0046028	OG0029214	n0						HO40_23xERB_hirisehap1_g9762.t1_1, HO40_23xERB_hirisehap1_g27719.t1_1										
N11.HOG0046029	OG0029215	n0						HO40_23xERB_hirisehap1_g11388.t1_1										
N11.HOG0046030	OG0029216	n0						HO40_23xERB_hirisehap1_g11597.t1_1										
N11.HOG0046031	OG0029217	n0						HO40_23xERB_hirisehap1_g11661.t1_1										
N11.HOG0046032	OG0029218	n1						HO40_23xERB_hirisehap1_g11684.t3_1										
N11.HOG0046033	OG0029218	n2						HO40_23xERB_hirisehap1_g11684.t1_1, HO40_23xERB_hirisehap1_g11684.t2_1										
N11.HOG0046034	OG0029219	n0						HO40_23xERB_hirisehap1_g11917.t1_1										
N11.HOG0046035	OG0029220	n0						HO40_23xERB_hirisehap1_g12105.t1_1										
N11.HOG0046036	OG0029221	n0						HO40_23xERB_hirisehap1_g12508.t1_1										
N11.HOG0046037	OG0029222	n0						HO40_23xERB_hirisehap1_g13295.t1_1, HO40_23xERB_hirisehap1_g31968.t1_1, HO40_23xERB_hirisehap1_g13390.t1_1										
N11.HOG0046038	OG0029223	n1						HO40_23xERB_hirisehap1_g13542.t1_1										
N11.HOG0046039	OG0029223	n2						HO40_23xERB_hirisehap1_g13542.t2_1										
N11.HOG0046040	OG0029224	n0						HO40_23xERB_hirisehap1_g13950.t1_1										
N11.HOG0046041	OG0029225	n0						HO40_23xERB_hirisehap1_g14059.t1_1										
N11.HOG0046042	OG0029226	n1						HO40_23xERB_hirisehap1_g14071.t1_1										
N11.HOG0046043	OG0029227	n0						HO40_23xERB_hirisehap1_g15506.t1_1										
N11.HOG0046044	OG0029228	n0						HO40_23xERB_hirisehap1_g15556.t1_1										
