HOG	OG	Gene Tree Parent Clade	CBDRx	CBDRx_proteins	Cannbio-2_proteins	Cascade	ERB_F3_proteins	ERBxHO40_23_hirisehap1_proteins	ERBxHO40_23_hirisehap2_proteins	Finola_proteins	HO40_proteins	I3_proteins	JL_Mother_proteins	Parasponia_andersonii	Purple_Kush_proteins	Trema_orientale	W103_proteins	jl_proteins
N14.HOG0026597	OG0016351	n0	XP_030496129.1, XP_030496118.1	CBDRx_g2787.t1_1														
N14.HOG0026598	OG0016352	n6	XP_030496150.1	CBDRx_g13691.t1_1														
N14.HOG0026599	OG0016353	n0	XP_030496152.1, XP_030496151.1	CBDRx_g15865.t1_1														
N14.HOG0026600	OG0016354	n4	XP_030496167.1	CBDRx_g14308.t1_1														
N14.HOG0026601	OG0016354	n13	XP_030496169.1															
N14.HOG0026602	OG0016355	n0	XP_030496231.1, XP_030496230.1	CBDRx_g13553.t1_1														
N14.HOG0026603	OG0016356	n7	XP_030496261.1	CBDRx_g14726.t1_1														
N14.HOG0026604	OG0016357	n0	XP_030496282.1	CBDRx_g13019.t1_1														
N14.HOG0026605	OG0016358	n0	XP_030496283.1	CBDRx_g15415.t1_1														
N14.HOG0026606	OG0016359	n12	XP_030496321.1															
N14.HOG0026607	OG0016359	n14		CBDRx_g15038.t1_1														
N14.HOG0026608	OG0016360	n0	XP_030496322.1	CBDRx_g15063.t1_1														
N14.HOG0026609	OG0016361	n0	XP_030496354.1	CBDRx_g15039.t1_1														
N14.HOG0026610	OG0016362	n3		CBDRx_g15068.t1_1														
N14.HOG0026611	OG0016363	n6		CBDRx_g15062.t1_1														
N14.HOG0026612	OG0016364	n0	XP_030496365.1	CBDRx_g2829.t1_1														
N14.HOG0026613	OG0016365	n11	XP_030496379.1	CBDRx_g15003.t1_1														
N14.HOG0026614	OG0016366	n3	XP_030496381.1	CBDRx_g15381.t1_1														
N14.HOG0026615	OG0016367	n6	XP_030496382.1, XP_030496384.1	CBDRx_g13761.t1_1														
N14.HOG0026616	OG0016368	n10	XP_030496391.1	CBDRx_g14499.t1_1														
N14.HOG0026617	OG0016369	n0	XP_030496419.1, XP_030496418.1	CBDRx_g14642.t1_1														
N14.HOG0026618	OG0016370	n11	XP_030496420.1															
N14.HOG0026619	OG0016370	n13	XP_030496426.1	CBDRx_g2836.t1_1														
N14.HOG0026620	OG0016371	n7	XP_030496436.1	CBDRx_g12943.t1_1														
N14.HOG0026621	OG0016372	n6	XP_030496462.1	CBDRx_g12975.t1_1														
N14.HOG0026622	OG0016373	n7	XP_030496463.1	CBDRx_g14149.t1_1														
N14.HOG0026623	OG0016374	n7		CBDRx_g13412.t1_1														
N14.HOG0026624	OG0016375	n9		CBDRx_g2841.t1_1														
N14.HOG0026625	OG0016376	n0	XP_030496487.1	CBDRx_g13013.t1_1														
N14.HOG0026626	OG0016377	n13	XP_030496494.1	CBDRx_g15794.t1_1														
N14.HOG0026627	OG0016378	n0	XP_030496499.1	CBDRx_g16208.t1_1														
N14.HOG0026628	OG0016379	n0	XP_030496505.1	CBDRx_g2843.t1_1														
N14.HOG0026629	OG0016380	n14		CBDRx_g14222.t1_1														
N14.HOG0026630	OG0016381	n5	XP_030496533.1	CBDRx_g2850.t1_1														
N14.HOG0026631	OG0016382	n0	XP_030496548.1	CBDRx_g16298.t1_1														
N14.HOG0026632	OG0016383	n7	XP_030496599.1	CBDRx_g1072.t1_1														
N14.HOG0026633	OG0016384	n0	XP_030496608.1	CBDRx_g13255.t1_1														
N14.HOG0026634	OG0016385	n0	XP_030496628.1	CBDRx_g15547.t1_1														
N14.HOG0026635	OG0016386	n15	XP_030496648.1	CBDRx_g12981.t1_1														
N14.HOG0026636	OG0016387	n0	XP_030496675.1	CBDRx_g2858.t1_1														
N14.HOG0026637	OG0016388	n10	XP_030496676.1	CBDRx_g12895.t1_1														
N14.HOG0026638	OG0016389	n0	XP_030496696.1	CBDRx_g16401.t1_1														
N14.HOG0026639	OG0016390	n3	XP_030496707.1	CBDRx_g2860.t1_1														
N14.HOG0026640	OG0016391	n16	XP_030496708.1	CBDRx_g14046.t1_1														
N14.HOG0026641	OG0016392	n11	XP_030496712.1	CBDRx_g14728.t1_1														
N14.HOG0026642	OG0016393	n0	XP_030496758.1	CBDRx_g15923.t1_1														
N14.HOG0026643	OG0016394	n8		CBDRx_g14252.t1_1														
N14.HOG0026644	OG0016395	n6		CBDRx_g14826.t1_1														
N14.HOG0026645	OG0016396	n9	XP_030496807.1															
N14.HOG0026646	OG0016396	n12		CBDRx_g14510.t1_1														
N14.HOG0026647	OG0016397	n7	XP_030496877.1	CBDRx_g13671.t1_1														
N14.HOG0026648	OG0016398	n3	XP_030496928.1	CBDRx_g13498.t1_1														
N14.HOG0026649	OG0016398	n9	XP_030496929.1															
N14.HOG0026650	OG0016399	n0	XP_030496939.1	CBDRx_g13588.t1_1														
N14.HOG0026651	OG0016400	n0	XP_030496941.1, XP_030496940.1	CBDRx_g12905.t1_1														
N14.HOG0026652	OG0016401	n0	XP_030496957.1	CBDRx_g15947.t1_1														
N14.HOG0026653	OG0016402	n0	XP_030496960.1	CBDRx_g13149.t1_1														
N14.HOG0026654	OG0016403	n0	XP_030496963.1	CBDRx_g2907.t1_1														
N14.HOG0026655	OG0016404	n0	XP_030496972.1	CBDRx_g14644.t1_1														
N14.HOG0026656	OG0016405	n0	XP_030497040.1, XP_030497039.1, XP_030497041.1	CBDRx_g13070.t1_1														
N14.HOG0026657	OG0016406	n0	XP_030497047.1	CBDRx_g13147.t1_1														
N14.HOG0026658	OG0016407	n11		CBDRx_g15906.t1_1, CBDRx_g15878.t1_1														
N14.HOG0026659	OG0016408	n13	XP_030497085.1	CBDRx_g13350.t1_1														
N14.HOG0026660	OG0016409	n0	XP_030497094.1	CBDRx_g2925.t1_1														
N14.HOG0026661	OG0016410	n5	XP_030497149.1	CBDRx_g16361.t1_1														
N14.HOG0026662	OG0016411	n0	XP_030497158.1	CBDRx_g16372.t1_1														
N14.HOG0026663	OG0016412	n4	XP_030497174.1, XP_030497173.1	CBDRx_g16151.t1_1														
N14.HOG0026664	OG0016413	n0	XP_030497180.1	CBDRx_g15315.t1_1														
N14.HOG0026665	OG0016414	n0	XP_030497182.1	CBDRx_g13538.t1_1														
N14.HOG0026666	OG0016415	n12		CBDRx_g15995.t1_1														
N14.HOG0026667	OG0016416	n7		CBDRx_g14613.t1_1														
N14.HOG0026668	OG0016417	n0	XP_030497220.1	CBDRx_g15943.t1_1														
N14.HOG0026669	OG0016418	n7	XP_030497221.1	CBDRx_g2946.t1_1														
N14.HOG0026670	OG0016419	n5	XP_030497302.1	CBDRx_g13037.t1_1														
N14.HOG0026671	OG0016420	n0	XP_030497307.1	CBDRx_g13870.t1_1														
N14.HOG0026672	OG0016421	n0	XP_030497334.1	CBDRx_g2952.t1_1														
N14.HOG0026673	OG0016422	n0	XP_030497339.1	CBDRx_g15798.t1_1														
N14.HOG0026674	OG0016423	n2	XP_030497357.1	CBDRx_g13464.t1_1														
N14.HOG0026675	OG0016424	n4	XP_030497360.1	CBDRx_g14032.t1_1														
N14.HOG0026676	OG0016425	n0	XP_030497367.1	CBDRx_g2954.t1_1														
N14.HOG0026677	OG0016426	n0	XP_030497377.1	CBDRx_g13815.t1_1														
N14.HOG0026678	OG0016427	n0	XP_030497390.1	CBDRx_g2964.t1_1														
N14.HOG0026679	OG0016428	n0	XP_030497407.1	CBDRx_g15316.t1_1														
N14.HOG0026680	OG0016429	n5	XP_030497412.1	CBDRx_g16459.t1_1														
N14.HOG0026681	OG0016430	n8	XP_030497945.1	CBDRx_g14945.t1_1														
N14.HOG0026682	OG0016430	n10	XP_030505295.1	CBDRx_g21548.t1_1														
N14.HOG0026683	OG0016430	n14	XP_030497426.1	CBDRx_g13232.t1_1														
N14.HOG0026684	OG0016431	n13		CBDRx_g1078.t1_1														
N14.HOG0026685	OG0016432	n0	XP_030497468.1, XP_030497471.1	CBDRx_g3016.t1_1														
N14.HOG0026686	OG0016433	n8	XP_030497474.1															
N14.HOG0026687	OG0016434	n0	XP_030497528.1	CBDRx_g13251.t1_1														
N14.HOG0026688	OG0016435	n0	XP_030497543.1	CBDRx_g1079.t1_1														
N14.HOG0026689	OG0016436	n10	XP_030497585.1															
N14.HOG0026690	OG0016438	n0	XP_030497661.1	CBDRx_g3100.t1_1														
N14.HOG0026691	OG0016439	n0	XP_030497702.1	CBDRx_g3118.t1_1														
N14.HOG0026692	OG0016440	n0	XP_030497704.1	CBDRx_g14207.t1_1														
N14.HOG0026693	OG0016441	n4	XP_030497706.1	CBDRx_g3121.t1_1														
N14.HOG0026694	OG0016442	n4	XP_030497766.1	CBDRx_g3131.t1_1														
N14.HOG0026695	OG0016443	n8		CBDRx_g3138.t1_1														
N14.HOG0026696	OG0016444	n7		CBDRx_g3140.t1_1														
N14.HOG0026697	OG0016445	n0	XP_030497864.1, XP_030497865.1	CBDRx_g3148.t1_1														
N14.HOG0026698	OG0016446	n0	XP_030497873.1, XP_030497869.1	CBDRx_g3149.t1_1														
N14.HOG0026699	OG0016447	n11	XP_030497891.1	CBDRx_g3163.t1_1														
N14.HOG0026700	OG0016448	n4	XP_030497970.1	CBDRx_g15030.t1_1, CBDRx_g22513.t1_1														
N14.HOG0026701	OG0016449	n10		CBDRx_g3190.t1_1														
N14.HOG0026702	OG0016450	n0	XP_030498059.1, XP_030498062.1	CBDRx_g3207.t1_1														
N14.HOG0026703	OG0016451	n8		CBDRx_g3218.t1_1														
N14.HOG0026704	OG0016452	n7	XP_030498091.1															
N14.HOG0026705	OG0016453	n0	XP_030498124.1	CBDRx_g15641.t1_1														
N14.HOG0026706	OG0016454	n0	XP_030498149.1	CBDRx_g15761.t1_1														
N14.HOG0026707	OG0016455	n0	XP_030498187.1, XP_030498195.1	CBDRx_g3248.t1_1														
N14.HOG0026708	OG0016456	n4	XP_030498242.1	CBDRx_g3257.t1_1														
N14.HOG0026709	OG0016457	n0	XP_030498258.1	CBDRx_g16221.t1_1														
N14.HOG0026710	OG0016458	n5	XP_030498291.1	CBDRx_g15037.t1_1														
N14.HOG0026711	OG0016459	n0	XP_030498293.1, XP_030498294.1	CBDRx_g15837.t1_1														
N14.HOG0026712	OG0016460	n0	XP_030498298.1	CBDRx_g3264.t1_1														
N14.HOG0026713	OG0016461	n0	XP_030498300.1	CBDRx_g12947.t1_1														
N14.HOG0026714	OG0016462	n0	XP_030498305.1	CBDRx_g16402.t1_1														
N14.HOG0026715	OG0016463	n0	XP_030498361.1, XP_030498369.1	CBDRx_g3290.t1_1														
N14.HOG0026716	OG0016464	n0	XP_030498371.1	CBDRx_g15902.t1_1														
N14.HOG0026717	OG0016465	n0	XP_030498386.1	CBDRx_g12898.t1_1														
N14.HOG0026718	OG0016466	n15	XP_030498397.1	CBDRx_g15479.t1_1														
N14.HOG0026719	OG0016467	n9	XP_030498416.1	CBDRx_g13146.t1_1														
N14.HOG0026720	OG0016468	n0	XP_030498417.1	CBDRx_g3298.t1_1														
N14.HOG0026721	OG0016469	n0	XP_030498421.1	CBDRx_g15789.t1_1														
N14.HOG0026722	OG0016470	n0	XP_030498440.1	CBDRx_g12999.t1_1														
N14.HOG0026723	OG0016471	n16		CBDRx_g12951.t1_1														
N14.HOG0026724	OG0016472	n0	XP_030498478.1	CBDRx_g13938.t1_1														
N14.HOG0026725	OG0016473	n0	XP_030498505.1, XP_030498506.1	CBDRx_g16474.t1_1														
N14.HOG0026726	OG0016474	n0	XP_030498512.1	CBDRx_g15772.t1_1														
N14.HOG0026727	OG0016475	n13		CBDRx_g15828.t1_1														
N14.HOG0026728	OG0016476	n0	XP_030498557.1	CBDRx_g13165.t1_1														
N14.HOG0026729	OG0016477	n0	XP_030498564.1	CBDRx_g3313.t1_1														
N14.HOG0026730	OG0016478	n0	XP_030498577.1	CBDRx_g3319.t1_1														
N14.HOG0026731	OG0016479	n0	XP_030498620.1	CBDRx_g13117.t1_1														
N14.HOG0026732	OG0016480	n14		CBDRx_g13118.t1_1														
N14.HOG0026733	OG0016481	n0	XP_030498630.1	CBDRx_g13128.t1_1														
N14.HOG0026734	OG0016482	n0	XP_030498740.1	CBDRx_g3327.t1_1														
N14.HOG0026735	OG0016483	n3	XP_030498746.1															
N14.HOG0026736	OG0016483	n7	XP_030498747.1	CBDRx_g13607.t1_1														
N14.HOG0026737	OG0016484	n12	XP_030498786.1	CBDRx_g14725.t1_1														
N14.HOG0026738	OG0016485	n0	XP_030498820.1	CBDRx_g13786.t1_1														
N14.HOG0026739	OG0016486	n0	XP_030498832.1	CBDRx_g15383.t1_1														
N14.HOG0026740	OG0016487	n0	XP_030498842.1	CBDRx_g3343.t1_1														
N14.HOG0026741	OG0016488	n0	XP_030498855.1	CBDRx_g3345.t1_1														
N14.HOG0026742	OG0016489	n0	XP_030498877.1	CBDRx_g12913.t1_1														
N14.HOG0026743	OG0016490	n0	XP_030498886.1	CBDRx_g14162.t1_1														
N14.HOG0026744	OG0016491	n0	XP_030498890.1	CBDRx_g15927.t1_1														
N14.HOG0026745	OG0016492	n0	XP_030498919.1	CBDRx_g14138.t1_1														
N14.HOG0026746	OG0016493	n10	XP_030498940.1															
N14.HOG0026747	OG0016493	n15		CBDRx_g15766.t1_1														
N14.HOG0026748	OG0016494	n0	XP_030498954.1	CBDRx_g15721.t1_1														
N14.HOG0026749	OG0016495	n0	XP_030498976.1	CBDRx_g15678.t1_1														
N14.HOG0026750	OG0016496	n6	XP_030498980.1, XP_030498981.1															
N14.HOG0026751	OG0016496	n8		CBDRx_g15714.t1_1														
N14.HOG0026752	OG0016497	n0	XP_030498982.1	CBDRx_g15767.t1_1														
N14.HOG0026753	OG0016498	n0	XP_030498984.1	CBDRx_g15693.t1_1														
N14.HOG0026754	OG0016499	n9	XP_030498994.1	CBDRx_g15673.t1_1														
N14.HOG0026755	OG0016500	n0	XP_030499001.1	CBDRx_g15706.t1_1														
N14.HOG0026756	OG0016501	n0	XP_030499020.1	CBDRx_g3365.t1_1														
N14.HOG0026757	OG0016502	n0	XP_030499023.1	CBDRx_g15728.t1_1														
N14.HOG0026758	OG0016503	n0	XP_030499025.1	CBDRx_g15684.t1_1														
N14.HOG0026759	OG0016504	n0	XP_030499041.1, XP_030499032.1	CBDRx_g3368.t1_1														
N14.HOG0026760	OG0016505	n0	XP_030499036.1	CBDRx_g15685.t1_1														
N14.HOG0026761	OG0016506	n5		CBDRx_g15752.t1_1														
N14.HOG0026762	OG0016507	n0	XP_030499062.1, XP_030499069.1	CBDRx_g3370.t1_1														
N14.HOG0026763	OG0016508	n0	XP_030499081.1	CBDRx_g12971.t1_1														
N14.HOG0026764	OG0016509	n0	XP_030499096.1	CBDRx_g16457.t1_1														
N14.HOG0026765	OG0016510	n0	XP_030499100.1, XP_030499109.1, XP_030499115.1	CBDRx_g3374.t1_1														
N14.HOG0026766	OG0016512	n0	XP_030499127.1	CBDRx_g3375.t1_1														
N14.HOG0026767	OG0016513	n0	XP_030499154.1	CBDRx_g14007.t1_1														
N14.HOG0026768	OG0016514	n12	XP_030499160.1	CBDRx_g15549.t1_1														
N14.HOG0026769	OG0016515	n0	XP_030499202.1	CBDRx_g15804.t1_1														
N14.HOG0026770	OG0016516	n7	XP_030499237.1	CBDRx_g13068.t1_1														
N14.HOG0026771	OG0016517	n6	XP_030499255.1	CBDRx_g13213.t1_1														
N14.HOG0026772	OG0016518	n3	XP_030499275.1	CBDRx_g15545.t1_1														
N14.HOG0026773	OG0016519	n9		CBDRx_g15284.t1_1														
N14.HOG0026774	OG0016520	n0	XP_030499282.1	CBDRx_g15939.t1_1														
N14.HOG0026775	OG0016521	n9	XP_030499291.1	CBDRx_g14906.t1_1														
N14.HOG0026776	OG0016522	n0	XP_030499314.1	CBDRx_g15582.t1_1														
N14.HOG0026777	OG0016523	n7	XP_030499317.1	CBDRx_g1103.t1_1														
N14.HOG0026778	OG0016524	n0	XP_030499330.1	CBDRx_g15895.t1_1														
N14.HOG0026779	OG0016525	n4	XP_030499376.1, XP_030499375.1	CBDRx_g15349.t1_1														
N14.HOG0026780	OG0016526	n11		CBDRx_g14955.t1_1														
N14.HOG0026781	OG0016527	n8		CBDRx_g15980.t1_1, CBDRx_g15997.t1_1, CBDRx_g15975.t1_1														
N14.HOG0026782	OG0016527	n15	XP_030499427.1, XP_030499440.1, XP_030499389.1															
N14.HOG0026783	OG0016528	n5	XP_030499399.1	CBDRx_g16190.t1_1														
N14.HOG0026784	OG0016529	n5	XP_030499482.1															
N14.HOG0026785	OG0016529	n8		CBDRx_g13169.t1_1														
N14.HOG0026786	OG0016530	n0	XP_030499486.1	CBDRx_g13045.t1_1														
N14.HOG0026787	OG0016531	n0	XP_030499506.1	CBDRx_g15787.t1_1														
N14.HOG0026788	OG0016532	n13	XP_030499525.1	CBDRx_g16127.t1_1														
N14.HOG0026789	OG0016533	n0	XP_030499541.1	CBDRx_g14209.t1_1														
N14.HOG0026790	OG0016534	n0	XP_030499580.1	CBDRx_g15647.t1_1														
N14.HOG0026791	OG0016535	n0	XP_030499588.1	CBDRx_g16408.t1_1														
N14.HOG0026792	OG0016536	n0	XP_030499628.1	CBDRx_g13535.t1_1														
N14.HOG0026793	OG0016537	n0	XP_030499646.1	CBDRx_g15811.t1_1														
N14.HOG0026794	OG0016538	n0	XP_030499651.1	CBDRx_g14257.t1_1														
N14.HOG0026795	OG0016539	n0	XP_030499665.1	CBDRx_g15439.t1_1														
N14.HOG0026796	OG0016540	n0	XP_030499671.1	CBDRx_g15901.t1_1														
N14.HOG0026797	OG0016541	n6	XP_030499723.1	CBDRx_g13142.t1_1														
N14.HOG0026798	OG0016542	n0	XP_030499732.1	CBDRx_g16124.t1_1														
N14.HOG0026799	OG0016543	n12	XP_030499740.1	CBDRx_g15941.t1_1														
N14.HOG0026800	OG0016544	n10	XP_030499824.1, XP_030499823.1, XP_030499822.1	CBDRx_g14188.t1_1														
N14.HOG0026801	OG0016545	n0	XP_030499828.1	CBDRx_g14028.t1_1														
N14.HOG0026802	OG0016546	n0	XP_030499830.1	CBDRx_g13143.t1_1														
N14.HOG0026803	OG0016547	n9		CBDRx_g14254.t1_1														
N14.HOG0026804	OG0016548	n0	XP_030499880.1, XP_030499912.1	CBDRx_g15877.t1_1, CBDRx_g15907.t1_1														
N14.HOG0026805	OG0016549	n0	XP_030499888.1	CBDRx_g15855.t1_1														
N14.HOG0026806	OG0016550	n0	XP_030499890.1	CBDRx_g15965.t1_1														
N14.HOG0026807	OG0016551	n7		CBDRx_g14681.t1_1														
N14.HOG0026808	OG0016552	n0	XP_030499910.1	CBDRx_g13445.t1_1														
N14.HOG0026809	OG0016553	n5	XP_030499919.1	CBDRx_g15658.t1_1														
N14.HOG0026810	OG0016554	n0	XP_030499923.1	CBDRx_g15818.t1_1														
N14.HOG0026811	OG0016555	n0	XP_030499927.1	CBDRx_g13811.t1_1														
N14.HOG0026812	OG0016556	n0	XP_030499946.1	CBDRx_g14498.t1_1														
N14.HOG0026813	OG0016557	n0	XP_030499952.1	CBDRx_g15402.t1_1														
N14.HOG0026814	OG0016558	n0	XP_030499980.1	CBDRx_g14593.t1_1														
N14.HOG0026815	OG0016559	n9	XP_030499986.1	CBDRx_g13212.t1_1														
N14.HOG0026816	OG0016560	n0	XP_030500021.1	CBDRx_g13948.t1_1														
N14.HOG0026817	OG0016561	n13	XP_030500074.1	CBDRx_g18837.t1_1														
N14.HOG0026818	OG0016562	n8	XP_030500083.1	CBDRx_g19422.t1_1														
N14.HOG0026819	OG0016563	n10	XP_030500092.1	CBDRx_g16812.t1_1														
N14.HOG0026820	OG0016565	n0	XP_030500103.1	CBDRx_g19316.t1_1														
N14.HOG0026821	OG0016567	n0	XP_030500135.1	CBDRx_g19176.t1_1														
N14.HOG0026822	OG0016568	n7		CBDRx_g17210.t1_1														
N14.HOG0026823	OG0016569	n0	XP_030500180.1	CBDRx_g18065.t1_1														
N14.HOG0026824	OG0016570	n0	XP_030500181.1	CBDRx_g18322.t1_1														
N14.HOG0026825	OG0016571	n0	XP_030500182.1	CBDRx_g16552.t1_1														
N14.HOG0026826	OG0016572	n0	XP_030500210.1	CBDRx_g19439.t1_1														
N14.HOG0026827	OG0016573	n0	XP_030500254.1	CBDRx_g16825.t1_1														
N14.HOG0026828	OG0016574	n0	XP_030500280.1	CBDRx_g18115.t1_1, CBDRx_g18114.t1_1, CBDRx_g17501.t1_1														
N14.HOG0026829	OG0016575	n5	XP_030500286.1	CBDRx_g19133.t1_1														
N14.HOG0026830	OG0016576	n0	XP_030500296.1	CBDRx_g974.t1_1														
N14.HOG0026831	OG0016577	n7		CBDRx_g19324.t1_1														
N14.HOG0026832	OG0016578	n0	XP_030500303.1	CBDRx_g19404.t1_1														
N14.HOG0026833	OG0016579	n0	XP_030500307.1, XP_030500306.1	CBDRx_g19487.t1_1														
N14.HOG0026834	OG0016580	n0	XP_030500377.1	CBDRx_g19132.t1_1														
N14.HOG0026835	OG0016581	n0	XP_030500395.1	CBDRx_g19064.t1_1														
N14.HOG0026836	OG0016582	n0	XP_030500400.1	CBDRx_g19493.t1_1														
N14.HOG0026837	OG0016583	n3	XP_030500443.1	CBDRx_g1026.t1_1														
N14.HOG0026838	OG0016584	n0	XP_030500496.1, XP_030500495.1	CBDRx_g19409.t1_1														
N14.HOG0026839	OG0016585	n0	XP_030500509.1	CBDRx_g19207.t1_1														
N14.HOG0026840	OG0016586	n0	XP_030500566.1	CBDRx_g19509.t1_1														
N14.HOG0026841	OG0016587	n0	XP_030500572.1	CBDRx_g19073.t1_1														
N14.HOG0026842	OG0016588	n0	XP_030500573.1	CBDRx_g18955.t1_1														
N14.HOG0026843	OG0016589	n0	XP_030500600.1	CBDRx_g18431.t1_1														
N14.HOG0026844	OG0016590	n0	XP_030500602.1, XP_030500603.1	CBDRx_g19205.t1_1														
N14.HOG0026845	OG0016591	n0	XP_030500638.1, XP_030500639.1	CBDRx_g18144.t1_1														
N14.HOG0026846	OG0016592	n0	XP_030500666.1, XP_030500667.1	CBDRx_g19009.t1_1														
N14.HOG0026847	OG0016593	n0	XP_030500680.1, XP_030500681.1	CBDRx_g19031.t1_1														
N14.HOG0026848	OG0016594	n0	XP_030500689.1	CBDRx_g19012.t1_1														
N14.HOG0026849	OG0016595	n0	XP_030500694.1, XP_030500693.1	CBDRx_g19010.t1_1														
N14.HOG0026850	OG0016596	n0	XP_030500754.1	CBDRx_g19255.t1_1														
N14.HOG0026851	OG0016597	n0	XP_030500783.1	CBDRx_g19354.t1_1														
N14.HOG0026852	OG0016598	n6	XP_030500798.1	CBDRx_g19462.t1_1														
N14.HOG0026853	OG0016599	n0	XP_030500815.1	CBDRx_g18866.t1_1														
N14.HOG0026854	OG0016600	n8		CBDRx_g16603.t1_1														
N14.HOG0026855	OG0016601	n0	XP_030500851.1	CBDRx_g18617.t1_1														
N14.HOG0026856	OG0016602	n0	XP_030500871.1	CBDRx_g19508.t1_1														
N14.HOG0026857	OG0016603	n4	XP_030500875.1	CBDRx_g18867.t1_1														
N14.HOG0026858	OG0016605	n0	XP_030500892.1	CBDRx_g18017.t1_1														
N14.HOG0026859	OG0016606	n0	XP_030500915.1	CBDRx_g18677.t1_1														
N14.HOG0026860	OG0016607	n0	XP_030500922.1	CBDRx_g18674.t1_1														
N14.HOG0026861	OG0016608	n0	XP_030500927.1	CBDRx_g19355.t1_1														
N14.HOG0026862	OG0016609	n0	XP_030500947.1	CBDRx_g19297.t1_1														
N14.HOG0026863	OG0016610	n0	XP_030500954.1	CBDRx_g16745.t1_1														
N14.HOG0026864	OG0016611	n9	XP_030500964.1	CBDRx_g19192.t1_1														
N14.HOG0026865	OG0016612	n0	XP_030500985.1, XP_030500986.1	CBDRx_g19491.t1_1														
N14.HOG0026866	OG0016613	n0	XP_030501025.1	CBDRx_g17808.t1_1														
N14.HOG0026867	OG0016614	n2	XP_030501028.1	CBDRx_g17308.t1_1														
N14.HOG0026868	OG0016615	n0	XP_030501038.1	CBDRx_g18917.t1_1														
N14.HOG0026869	OG0016616	n0	XP_030501039.1	CBDRx_g18841.t1_1														
N14.HOG0026870	OG0016617	n10	XP_030501047.1	CBDRx_g18583.t1_1														
N14.HOG0026871	OG0016618	n0	XP_030501050.1	CBDRx_g19044.t1_1														
N14.HOG0026872	OG0016619	n0	XP_030501052.1	CBDRx_g18525.t1_1														
N14.HOG0026873	OG0016620	n0	XP_030501077.1, XP_030501076.1	CBDRx_g18823.t1_1														
N14.HOG0026874	OG0016621	n9	XP_030501092.1	CBDRx_g18116.t1_1														
N14.HOG0026875	OG0016621	n16		CBDRx_g17500.t1_1														
N14.HOG0026876	OG0016622	n7	XP_030501097.1	CBDRx_g18545.t1_1														
N14.HOG0026877	OG0016622	n10	XP_030501096.1															
N14.HOG0026878	OG0016623	n0	XP_030501105.1	CBDRx_g16799.t1_1														
N14.HOG0026879	OG0016624	n0	XP_030501112.1	CBDRx_g19388.t1_1														
N14.HOG0026880	OG0016625	n12	XP_030501147.1	CBDRx_g1262.t1_1														
N14.HOG0026881	OG0016625	n15	XP_030501197.1	CBDRx_g1289.t1_1														
N14.HOG0026882	OG0016626	n3	XP_030501157.1	CBDRx_g19121.t1_1														
N14.HOG0026883	OG0016627	n0	XP_030501172.1	CBDRx_g16531.t1_1														
N14.HOG0026884	OG0016628	n4	XP_030501183.1, XP_030501182.1, XP_030501181.1	CBDRx_g18937.t1_1														
N14.HOG0026885	OG0016629	n0	XP_030501221.1	CBDRx_g16935.t1_1														
N14.HOG0026886	OG0016630	n0	XP_030501230.1	CBDRx_g1312.t1_1														
N14.HOG0026887	OG0016631	n2	XP_030501241.1	CBDRx_g16683.t1_1														
N14.HOG0026888	OG0016631	n15	XP_030501240.1															
N14.HOG0026889	OG0016632	n0	XP_030501243.1	CBDRx_g18911.t1_1														
N14.HOG0026890	OG0016633	n0	XP_030501271.1	CBDRx_g18979.t1_1														
N14.HOG0026891	OG0016634	n5	XP_030501300.1	CBDRx_g18966.t1_1														
N14.HOG0026892	OG0016635	n7		CBDRx_g18244.t1_1														
N14.HOG0026893	OG0016636	n0	XP_030501349.1	CBDRx_g19356.t1_1														
N14.HOG0026894	OG0016637	n0	XP_030501351.1, XP_030501350.1	CBDRx_g19357.t1_1														
N14.HOG0026895	OG0016638	n0	XP_030501398.1	CBDRx_g19052.t1_1														
N14.HOG0026896	OG0016639	n0	XP_030501427.1	CBDRx_g18219.t1_1														
N14.HOG0026897	OG0016640	n0	XP_030501460.1	CBDRx_g18750.t1_1														
N14.HOG0026898	OG0016641	n0	XP_030501466.1	CBDRx_g19086.t1_1														
N14.HOG0026899	OG0016642	n6	XP_030501476.1	CBDRx_g17688.t1_1														
N14.HOG0026900	OG0016643	n0	XP_030501520.1, XP_030501519.1	CBDRx_g16769.t1_1														
N14.HOG0026901	OG0016644	n0	XP_030501525.1	CBDRx_g16828.t1_1														
N14.HOG0026902	OG0016645	n0	XP_030501534.1	CBDRx_g18296.t1_1														
N14.HOG0026903	OG0016646	n0	XP_030501537.1	CBDRx_g18915.t1_1														
N14.HOG0026904	OG0016647	n7	XP_030501579.1	CBDRx_g19379.t1_1														
N14.HOG0026905	OG0016648	n0	XP_030501594.1	CBDRx_g17492.t1_1														
N14.HOG0026906	OG0016649	n0	XP_030501650.1	CBDRx_g19413.t1_1														
N14.HOG0026907	OG0016650	n11	XP_030501664.1	CBDRx_g17176.t1_1														
N14.HOG0026908	OG0016651	n6	XP_030501700.1	CBDRx_g17954.t1_1														
N14.HOG0026909	OG0016652	n0	XP_030501706.1	CBDRx_g18991.t1_1														
N14.HOG0026910	OG0016653	n0	XP_030501726.1	CBDRx_g16892.t1_1														
N14.HOG0026911	OG0016654	n0	XP_030501736.1	CBDRx_g18912.t1_1														
